进水氨氮,出水氨氮,进水总氮,出水总氮,进水流量,出水流量,进水COD,出水COD,进水水温,出水水温,好氧池氨氮,好氧池硝氮,好氧池-MLSS,好氧池进水DO,好氧池出水DO
23.6877,38.013,1025.7937,118.2,22.1637,0.2018,10.7545,6746.4688,2.6538,3.5194,0.5473,8.1359,6571.3765,0.367,3.8052
23.6877,38.013,1082.9564,118.2,22.1554,0.2018,10.7545,6618.0938,2.6346,3.4963,0.6886,6.6304,6559.5986,0.4487,3.9634
23.6877,38.013,1094.7029,118.2,22.1495,0.196,10.7839,6642.8262,2.6475,3.5261,0.5807,7.8631,6561.561,0.6061,4.0706
23.6877,38.013,1136.8856,102.7,22.1503,0.1999,10.6504,6766.8823,2.3786,3.6352,0.5179,9.0585,6542.3252,0.4447,4.2685
23.6877,36.7788,1086.3567,102.7,22.1619,0.2077,10.7584,6708.3877,2.578,3.5367,0.4747,9.5061,6561.9541,0.5578,4.1224
23.6877,30.6075,1040.7893,102.7,22.1733,0.2077,10.619,6701.7139,2.675,3.6015,0.4511,10.0223,6562.7393,0.7235,4.1484
23.6877,30.6075,1060.5852,102.7,22.1785,0.2058,10.9645,6723.6982,2.6989,3.6867,0.5552,9.3019,6516.022,0.4432,4.1892
23.6877,30.6075,1035.7969,102.7,22.1818,0.194,10.9841,6703.2842,2.8721,3.5846,0.5336,8.4775,6571.3765,0.5244,4.2359
23.6877,30.6075,940.0984,102.7,22.1826,0.192,10.8153,6675.4106,2.5741,3.6828,0.514,9.5728,6538.7925,0.4648,4.2964
23.6877,30.6075,1047.2554,102.7,22.183,0.2058,10.8938,6778.2676,2.814,3.6828,0.5257,9.1665,6528.1924,0.4341,4.3494
23.6877,30.6075,954.9929,102.7,22.1809,0.2018,10.9252,6739.4019,2.304,3.7373,0.4806,9.2705,6513.2739,0.4542,4.3615
23.6877,30.6075,995.3774,102.7,22.1798,0.192,10.8487,6747.6455,2.7869,3.7263,0.5238,8.8917,6551.3545,0.4506,4.453
23.6877,30.6075,1013.7319,102.7,22.1786,0.2077,10.9292,6714.2759,2.6094,3.742,0.5238,9.7436,6510.9189,0.4278,4.3509
23.6877,30.6075,1008.6079,102.7,22.1775,0.2077,10.7584,6796.3262,2.5176,3.8818,0.5552,8.4775,6547.0361,0.4542,4.3839
23.6877,30.6075,952.3466,102.7,22.1751,0.2018,10.9252,6824.5923,2.7873,3.7931,0.5297,9.0271,6548.606,0.3238,4.5837
23.6877,30.6075,959.509,102.7,22.1725,0.2077,10.8958,6727.2319,2.8489,3.7581,0.5198,9.879,6546.251,0.323,4.506
23.6877,30.6075,1006.2858,102.7,22.17,0.2058,11.0312,6721.7358,3.0464,3.7734,0.5316,10.462,6546.6436,0.4098,4.5382
23.6877,30.6075,1003.3191,102.7,22.1684,0.192,10.9488,6713.4912,2.9902,3.8017,0.5002,10.3619,6527.7998,0.4879,4.528
23.6877,30.6075,980.6083,102.7,22.1656,0.192,11.1215,6683.2622,2.7139,3.8492,0.5198,9.1292,6533.6885,0.6261,4.61
23.6877,30.6075,929.0188,102.7,22.1644,0.192,10.9154,6648.7153,2.8293,3.8045,0.5316,9.1625,6540.7549,0.4314,4.5209
23.6877,30.6075,930.3712,102.7,22.1629,0.2077,10.9939,6756.2822,2.9596,3.8449,0.5238,9.3726,6496.3931,0.4416,4.6603
23.6877,30.6075,899.6962,102.7,22.1633,0.192,11.0528,6760.2085,3.0393,3.8276,0.4943,10.8035,6499.9263,0.5185,4.568
23.6877,30.6075,342.5008,102.7,22.162,0.1979,10.9213,6775.127,2.9875,3.9234,0.5925,9.6788,6528.9775,0.6104,4.6776
23.6877,30.6075,957.488,102.7,22.1779,0.1979,10.9881,6616.1309,2.9372,3.8123,0.6592,8.3048,6494.8223,0.5798,4.5303
23.6877,30.6075,892.8003,102.7,22.2468,0.196,11.1902,6722.1279,2.8835,3.8547,0.7004,7.4156,6492.8599,0.4738,4.6391
23.6877,30.6075,927.214,102.7,22.2385,0.2018,10.9939,6677.7656,2.7563,3.8563,0.5807,7.7983,6506.9927,0.4498,4.6638
20.5242,30.6075,892.4037,102.7,22.2102,0.192,10.9154,6739.0088,2.6609,3.8292,0.5552,8.823,6501.104,0.5892,4.6701
20.5242,30.6075,923.6321,102.7,22.1861,0.2038,10.8899,6670.3071,2.6805,3.8975,0.6042,8.1359,6486.1855,0.3266,4.645
20.5242,30.6075,310.0013,102.7,22.1703,0.2038,10.992,6785.334,2.8642,4.1499,0.7358,6.6304,6530.9404,0.4267,4.7243
20.5242,30.6075,1167.1726,102.7,22.158,0.194,11.0548,6723.6982,2.7135,3.9053,0.5846,8.8563,6496.7856,0.3525,4.6783
20.5242,30.6075,1058.7853,102.7,22.1898,0.1979,11.1255,6816.3477,2.7343,3.9234,0.5493,9.2371,6527.4072,0.5715,4.7309
20.5242,30.6075,262.1609,102.7,22.1744,0.2077,10.8938,6764.9189,2.7708,3.9371,0.5198,10.2264,6506.9927,0.4754,4.7682
20.5242,30.6075,0,102.7,22.1341,0.1979,11.1274,6693.0771,2.5246,3.9583,0.7358,7.3115,6556.8506,0.4349,4.6642
20.5242,30.6075,800.1072,87.7,22.1287,0.2018,11.1294,6744.5054,2.5694,3.87,0.5473,9.8869,6528.585,0.528,4.8322
20.5242,30.1804,812.8079,87.7,22.1392,0.194,11.1235,6721.7358,1.9526,3.9509,0.5336,10.8389,6543.8955,0.3851,4.599
20.5242,28.8992,800.0755,87.7,22.1023,0.1999,10.9566,6731.9424,2.7794,3.8916,0.563,9.6435,6493.6455,0.5013,4.6662
20.5242,28.8992,292.718,87.7,22.0803,0.2038,11.1333,6783.3711,2.6648,3.9682,0.6455,8.5187,6512.0957,0.672,4.72
20.5242,28.8992,789.4812,87.7,22.0805,0.2058,11.1313,6751.9639,2.2066,4.0051,0.5532,9.8476,6520.3408,0.3654,4.771
20.5242,28.8992,822.4697,87.7,22.151,0.196,11.0587,6762.9565,2.8784,3.9705,0.5336,10.6387,6522.3037,0.4416,4.6265
20.5242,28.8992,819.3087,87.7,22.1556,0.194,10.8821,6697.7881,2.2294,3.9493,0.6435,8.9937,6537.2217,0.524,4.6214
20.5242,28.8992,373.5365,87.7,22.1314,0.192,11.3257,6803.7852,2.2365,3.9658,0.5905,10.3305,6517.5923,0.5492,4.6516
20.5242,28.8992,376.696,87.7,22.1024,0.194,11.0548,6769.2383,2.5761,3.9415,0.5238,11.1863,6452.8159,0.6002,4.5774
20.5242,28.8992,1118.0295,87.7,22.1081,0.192,11.0882,6717.8096,2.3927,3.8928,0.5866,10.7761,6509.7407,0.6756,4.6913
20.5242,28.8992,209.507,87.7,22.112,0.2077,11.2727,6809.6738,2.7453,3.8885,0.6886,8.8877,6498.356,0.5896,4.6336
20.5242,28.8992,268.0073,87.7,22.0712,0.1979,10.9939,6821.0591,2.6573,3.9776,0.5905,10.9409,6456.7422,0.6206,4.6183
20.5242,28.8992,918.173,87.7,22.0858,0.2058,11.1353,6750.394,2.6565,3.9697,0.565,11.8341,6457.5273,0.4392,4.676
20.5242,28.8992,916.6504,87.7,22.1333,0.2018,11.0273,6724.4834,2.7484,3.9148,0.5336,12.3444,6494.0376,0.4644,4.6524
20.5242,28.8992,874.1451,87.7,22.1027,0.2018,11.0293,6755.1055,2.7971,3.9505,0.5238,11.9381,6477.5493,0.4867,4.6253
20.5242,28.8992,261.6337,87.7,22.0733,0.194,11.0175,6739.4019,2.6342,3.9262,0.6651,8.9918,6459.0977,0.5927,4.7137
20.5242,28.8992,884.5121,87.7,22.056,0.196,11.1922,6748.4312,2.4924,3.9187,0.5905,9.9163,6464.2012,0.4023,4.6253
20.5242,28.8992,805.5987,87.7,22.1089,0.2077,11.2373,6809.2812,2.2086,3.9073,0.5454,9.9556,6450.0684,0.431,4.5739
20.5242,28.8992,837.4977,87.7,22.1124,0.196,11.0587,6777.4824,2.7916,3.9548,0.5238,10.0576,6453.6016,0.5927,4.7592
20.5242,28.8992,807.4258,87.7,22.0708,0.2038,11.1647,6764.1343,2.8803,3.8971,0.4845,11.0489,6448.4976,0.4149,4.6823
20.5242,28.8992,274.0431,87.7,22.0222,0.2077,11.2373,6761.7788,2.6699,3.9089,0.6592,8.2714,6468.5195,0.5111,4.7584
20.5242,28.8992,1019.7374,87.7,21.9894,0.192,11.2589,6747.2534,2.5317,3.9411,0.6906,7.3881,6476.3711,0.4086,4.6493
20.5242,28.8992,968.6491,87.7,22.0056,0.2077,10.9625,6789.2598,2.5034,3.8716,0.6356,8.8877,6431.6167,0.4483,4.6909
23.0805,28.8992,279.594,87.7,21.9679,0.2038,11.2688,6682.084,2.3437,3.8861,0.5493,10.3246,6460.2759,0.4573,4.7054
23.0805,28.8992,667.7613,87.7,21.934,0.2077,11.1686,6739.4019,2.2993,3.9085,0.4982,11.3551,6466.1641,0.411,4.7046
23.0805,28.8992,868.3221,87.7,21.978,0.196,11.0568,6851.6807,2.0853,3.8955,0.512,11.0784,6439.0762,0.4278,4.6885
23.0805,28.8992,893.9108,87.7,21.991,0.196,11.0195,6885.4419,2.4614,3.9627,0.5159,11.2884,6435.9351,0.4596,4.6089
23.0805,28.8992,874.7893,87.7,21.9585,0.192,11.2923,6764.5269,2.602,3.9214,0.5159,12.2424,6431.2241,0.3925,4.7035
23.0805,28.8992,866.6589,87.7,21.9268,0.2018,11.2688,6763.7422,2.5882,3.9246,0.457,12.4858,6440.2539,0.6402,4.7176
23.0805,28.8992,221.8508,87.7,21.9014,0.1979,11.1608,6751.5718,2.4748,3.8987,0.459,12.896,6460.2759,0.4553,4.7639
23.0805,28.8992,764.6094,82.9,21.9062,0.192,11.1549,6798.2891,2.1568,4.0137,0.4629,13.3043,6484.2227,0.4628,4.7463
23.0805,28.8726,729.1736,82.9,21.9605,0.1979,10.992,6907.0347,2.1748,3.9678,0.5316,12.419,6503.459,0.5751,4.6799
23.0805,28.8192,758.6187,82.9,21.9237,0.196,11.1942,6724.0908,1.8502,3.8166,0.514,13.0687,6475.9785,0.4966,4.6728
23.0805,28.8192,814.3378,82.9,21.8556,0.194,10.9527,6872.8799,2.0064,3.8264,0.5336,10.2284,6499.9263,0.4392,4.6764
23.0805,28.8192,735.1089,82.9,21.8089,0.2018,11.096,6826.1621,1.6523,3.7624,0.5041,11.2177,6499.5337,0.3501,4.5959
23.0805,28.8192,886.1027,82.9,21.7934,0.2018,11.3002,6792.7925,1.4073,3.8311,0.4904,11.6613,6501.104,0.3815,4.5303
23.0805,28.8192,831.3204,82.9,21.796,0.1999,10.9586,6845.3989,1.5871,3.7911,0.459,12.1069,6451.2461,0.4239,4.5029
23.0805,28.8192,311.2071,82.9,21.8039,0.196,11.1628,6826.5552,1.0654,3.7507,0.5571,11.4906,6520.7334,0.4914,4.4962
23.0805,28.8192,1125.7091,82.9,21.8297,0.2058,11.1313,6834.7988,1.2527,3.8469,0.5454,11.3905,6455.5645,0.4176,4.4416
23.0805,28.8192,1090.3948,82.9,21.8808,0.2038,10.992,6889.7603,1.1632,3.8924,0.6101,8.3126,6486.9707,0.3431,4.4762
23.0805,28.8192,301.01,82.9,21.8536,0.194,10.9527,6880.3389,0.8742,3.7267,0.5257,10.0164,6498.356,0.4318,4.4455
23.0805,28.8192,718.4947,82.9,21.8377,0.1979,11.1961,6781.0156,0.7258,3.678,0.5669,9.0938,6446.1426,0.398,4.3835
23.0805,28.8192,993.3016,82.9,21.9195,0.196,11.1255,6851.6807,0.6202,3.5842,0.4924,10.1224,6409.2397,0.4396,4.318
23.0805,28.8192,903.8512,82.9,21.9383,0.2077,11.1333,6773.9492,0.5001,3.605,0.4511,10.9822,6407.6689,0.5578,4.3549
23.0805,28.8192,750.5021,82.9,21.9101,0.2058,10.8605,6933.7305,0.4333,3.5163,0.4433,11.4258,6419.8394,0.3996,4.3478
23.0805,28.8192,296.3896,82.9,21.886,0.196,11.0882,6813.9922,0.4518,3.552,0.5159,10.1892,6425.728,0.4192,4.3085
23.0805,28.8192,926.74,82.9,21.9034,0.194,11.1215,6871.3091,0.5401,3.4825,0.459,11.149,6398.2471,0.5342,4.1629
23.0805,28.8192,880.4302,82.9,21.9849,0.2077,10.9625,6850.8955,0.5209,3.362,0.4865,11.5239,6379.7959,0.4243,4.1111
23.0805,28.8192,844.0198,82.9,21.9701,0.2038,11.0607,6876.4131,0.4231,3.4119,0.4629,12.0382,6378.6177,0.3851,4.0223
23.0805,28.8192,305.8857,82.9,21.9333,0.192,10.9861,6923.9155,0.4243,3.3734,0.408,12.0775,6441.0391,0.3882,4.0439
23.0805,28.8192,966.0778,82.9,21.9106,0.2058,11.0293,6812.4219,0.504,3.3086,0.5316,10.7721,6416.3057,0.4436,4.093
23.0805,28.8192,1054.478,82.9,21.9569,0.196,11.0195,6910.5679,0.4357,3.1944,0.4845,11.255,6404.9209,0.422,3.894
23.0805,28.8192,258.9224,82.9,21.934,0.196,11.1235,6828.1255,0.4388,3.2694,0.4924,11.5966,6432.7944,0.4015,4.0404
29.344,28.8192,284.9678,82.9,21.8945,0.1979,11.0234,6982.4106,0.3854,3.2438,0.4825,11.9734,6518.3774,0.4129,3.9972
29.344,28.8192,892.2303,82.9,21.9363,0.194,11.2962,6855.2139,0.5083,3.17,0.4747,10.0184,6506.6006,0.4114,3.9705
29.344,28.8192,872.5482,82.9,21.9817,0.192,11.0195,7022.4541,0.4333,3.1677,0.4688,10.5307,6540.7549,0.4149,3.7797
29.344,28.8192,262.7709,82.9,21.9384,0.192,10.9841,7085.2671,0.4396,2.9325,0.6062,7.7257,6594.5386,0.4793,3.6718
29.344,28.8192,249.5253,82.9,21.9002,0.1979,11.0607,7077.4155,0.4844,2.8442,0.4884,9.2685,6553.3174,0.4573,3.5497
29.344,28.8192,903.2523,82.9,21.9124,0.1979,11.1961,7036.1943,0.4757,2.6962,0.4786,10.2264,6642.4336,0.4259,3.5387
29.344,28.8192,828.023,82.9,21.9866,0.1999,11.1961,6891.7236,0.4887,2.7029,0.4924,10.2206,6634.1895,0.6171,3.2109
29.344,28.8192,238.2626,692.7,21.958,0.1979,11.2275,7069.1719,0.5598,2.7213,0.461,11.2158,6685.2256,0.5268,3.2344
29.344,32.9682,0,692.7,21.9069,0.194,11.1569,7014.9946,0.4585,2.4249,0.4472,11.5298,6747.2534,0.5229,2.9584
29.344,53.7136,911.8664,692.7,21.8825,0.2058,11.1333,7027.1655,0.5331,2.3605,0.5316,8.6836,6709.5654,0.4518,2.6094
29.344,53.7136,0,692.7,21.8632,0.2018,11.1313,7087.23,0.4004,2.1576,0.6631,7.4175,6761.3862,0.5417,2.4532
29.344,53.7136,0,692.7,21.794,0.1979,11.3983,7038.1572,0.4239,2.154,0.5159,9.9889,6745.6831,0.3917,2.3582
29.344,53.7136,661.4287,692.7,21.7426,0.192,11.0882,7090.7637,0.4196,1.9786,0.514,9.5414,6752.7495,0.5617,2.0335
29.344,53.7136,257.5137,692.7,21.7294,0.2058,11.2688,7041.6904,0.5201,1.8992,0.4884,10.8094,6724.4834,0.4263,1.8451
29.344,53.7136,0,692.7,21.6894,0.194,11.2589,7081.3413,0.4918,1.5102,0.457,11.7281,6737.0464,0.3654,1.7552
29.344,53.7136,687.8992,692.7,21.6746,0.2097,11.2354,6969.0625,0.535,1.3068,0.4511,12.4544,6718.2021,0.4161,1.5259
29.344,53.7136,712.4787,692.7,21.7188,0.2058,10.9606,7153.5767,0.4632,1.4548,0.4511,11.4258,6714.6689,0.4412,1.1844
29.344,53.7136,240.7075,692.7,21.7684,0.194,11.1569,7024.417,0.4577,1.1188,0.4315,12.211,6750.0015,0.486,1.0336
29.344,53.7136,240.883,692.7,21.7646,0.2018,10.9233,6968.6699,0.3957,0.919,0.4924,11.3178,6671.4849,0.4357,0.8004
29.344,53.7136,1020.6422,692.7,21.7822,0.1979,10.8173,7014.6021,0.4538,0.5967,0.4865,12.1737,6667.9521,0.4785,0.6901
29.344,53.7136,286.3462,692.7,21.8094,0.196,10.8507,7009.4985,0.5629,0.6595,0.4531,11.9734,6680.5142,0.4027,0.6281
29.344,53.7136,303.5882,692.7,21.7722,0.1999,10.8879,7028.7354,0.5405,0.6622,0.4295,12.7566,6669.1289,0.4867,0.5829
29.344,53.7136,931.9833,692.7,21.8262,0.1979,10.8192,6856.7842,0.4153,0.5189,0.4688,12.2443,6679.729,0.5845,0.6948
29.344,53.7136,371.8318,692.7,21.864,0.2038,10.4463,6959.248,0.3725,0.5872,0.5061,11.6613,6695.4326,0.5134,0.5499
29.344,53.7136,260.1221,692.7,21.8215,0.2077,10.0733,7032.6606,0.4726,0.4867,0.6337,9.7769,6687.189,0.4789,0.5786
29.344,53.7136,851.1995,692.7,21.8193,0.194,10.0949,7013.0317,0.537,0.5704,0.5454,9.508,6665.2036,0.5162,0.5389
29.344,53.7136,789.3981,692.7,21.9008,0.2058,10.0046,7003.6104,0.3639,0.5668,0.7672,6.1868,6671.4849,0.7462,0.5798
29.344,53.7136,225.1831,692.7,21.8777,0.2038,9.934,6993.7954,0.3623,0.5676,0.6985,7.1093,6749.2163,0.7851,0.6128
29.344,53.7136,953.9294,692.7,21.8312,0.194,9.824,7058.9639,0.4439,0.5052,0.5532,8.9898,6702.8916,0.82,0.6179
29.344,53.7136,298.2639,692.7,21.8442,0.2038,9.7632,7036.5869,0.3851,0.5888,0.7966,5.6057,6763.7422,0.6599,0.5653
22.3724,53.7136,0,692.7,21.7748,0.194,9.8221,7017.7432,0.5441,0.5978,0.6612,7.3469,6732.335,0.6677,0.6976
22.3724,53.7136,731.3784,692.7,21.7029,0.2058,9.6965,7056.2158,0.5095,0.548,0.7848,6.2574,6744.5054,0.7627,0.6398
22.3724,53.7136,676.9012,692.7,21.6918,0.1979,9.722,6931.7671,0.4655,0.6771,0.8378,5.3623,6784.1558,0.6489,0.6316
22.3724,53.7136,0,692.7,21.636,0.2038,9.7279,7012.2471,0.5778,0.716,0.7436,6.1534,6807.3184,0.948,0.6508
22.3724,53.7136,465.2712,692.7,21.5809,0.2038,9.6965,7004.395,0.4969,0.6347,0.7574,6.016,6788.8672,0.8157,0.7396
22.3724,53.7136,758.4925,692.7,21.55,0.2018,9.6611,6975.7368,0.5484,0.7125,0.7063,6.1868,6778.6606,1.3724,1.2389
22.3724,53.7136,770.5437,692.7,21.5595,0.2058,9.6965,7038.1572,0.4985,0.8157,0.8025,5.5331,6767.668,1.328,1.6645
22.3724,53.7136,0,398.7,21.5599,0.2038,9.7632,6979.6621,0.5735,0.7133,0.8025,5.1562,6780.623,1.2868,2.1344
22.3724,51.3703,1020.3313,398.7,21.5875,0.192,10.0616,7020.4912,0.5315,0.8907,0.8535,5.0247,6810.459,1.0968,2.7252
22.3724,44.3401,0,398.7,21.6439,0.194,10.0616,7015.7798,0.5405,0.8408,0.6514,6.6677,6813.207,1.2951,3.033
22.3724,44.3401,236.7839,398.7,21.6197,0.2038,10.3069,6975.3438,0.6112,1.0929,0.669,6.1652,6823.4146,1.1478,3.1696
22.3724,44.3401,863.193,398.7,21.6381,0.1979,10.2009,6977.3066,0.5566,1.6158,0.6828,6.1887,6800.6445,1.4219,3.4138
22.3724,44.3401,875.4891,398.7,21.7184,0.196,10.301,6934.5156,0.579,1.9734,0.5925,7.076,6843.4355,1.2417,3.4311
22.3724,44.3401,272.4113,398.7,21.7023,0.192,10.3344,6964.3516,0.5739,2.4842,0.7004,5.9434,6828.5181,1.3889,3.5748
22.3724,44.3401,238.6854,398.7,21.6812,0.2018,10.2716,7010.6763,0.5484,2.9714,0.6867,6.3556,6803.3926,1.4101,3.3302
22.3724,44.3401,811.6213,398.7,21.7289,0.192,10.3678,6928.2339,0.4828,3.3247,0.7181,5.9473,6846.1841,1.1785,3.4146
22.3724,44.3401,866.0291,398.7,21.7946,0.2077,10.1734,7001.2544,0.504,3.4982,0.6435,6.7325,6821.0591,1.2546,3.1622
22.3724,44.3401,252.9175,398.7,21.7644,0.194,10.2323,6977.6992,0.5762,3.6886,0.5925,6.9405,6821.8438,1.807,3.3129
22.3724,44.3401,1049.4788,398.7,21.7362,0.196,10.3344,7002.0396,0.6088,3.7467,0.7593,5.4664,6834.0142,1.8364,3.225
22.3724,44.3401,974.188,398.7,21.777,0.1999,10.3403,6924.3081,0.5024,3.7079,0.6514,6.1868,6853.6436,1.5188,3.2372
22.3724,44.3401,275.1791,398.7,21.7446,0.192,10.4718,6954.144,0.5939,3.6458,0.7868,5.1621,6830.0884,1.4788,3.1732
22.3724,44.3401,945.1617,398.7,21.7259,0.2058,10.4816,6903.1089,0.4333,3.704,0.5964,6.8012,6805.7485,1.6174,2.9317
22.3724,44.3401,892.7504,398.7,21.7975,0.2038,10.3796,7009.8911,0.5554,3.5524,0.5355,8.3401,6783.7637,1.4957,3.0695
22.3724,44.3401,875.9454,398.7,21.7819,0.2038,10.513,6886.2275,0.57,3.4248,0.5257,8.0712,6815.562,1.5373,2.9777
22.3724,44.3401,199.6341,398.7,21.7468,0.2077,10.3442,6901.9312,0.4196,3.318,0.618,7.3194,6823.022,1.2173,2.761
22.3724,44.3401,713.1398,398.7,21.7309,0.192,10.6445,6885.835,0.5083,3.2627,0.5257,8.7503,6904.6787,1.0917,2.8383
22.3724,44.3401,695.044,398.7,21.7806,0.2018,10.3756,6830.8735,0.5884,3.0829,0.459,9.4747,6795.9341,1.2868,2.92
22.3724,44.3401,679.0111,398.7,21.7473,0.196,10.305,6881.5166,0.5719,3.002,0.5238,8.2066,6795.1484,1.2605,2.6251
22.3724,44.3401,0,398.7,21.6851,0.194,10.3344,6874.4507,0.6171,2.9117,0.5277,8.4422,6819.4888,1.1325,2.5085
22.3724,44.3401,806.4135,398.7,21.6424,0.192,10.4718,6838.3325,0.5213,2.7731,0.4629,9.3372,6799.4668,1.2224,2.222
19.6831,44.3401,876.8505,398.7,21.6305,0.194,10.197,6954.5371,0.5743,2.6357,0.4845,9.1979,6792.0078,1.2648,2.3762
19.6831,44.3401,224.8822,398.7,21.6079,0.2038,10.4129,6907.4272,0.4871,2.5937,0.4315,9.7809,6782.1934,1.1977,2.4336
19.6831,44.3401,687.9854,398.7,21.5927,0.196,10.2343,6773.9492,0.5036,2.2914,0.5238,8.4127,6800.6445,1.0356,2.4124
19.6831,44.3401,883.0878,398.7,21.6368,0.2058,10.1401,6832.0513,0.4392,2.2958,0.5022,8.5796,6754.7124,1.2868,2.3998
19.6831,44.3401,796.5471,398.7,21.6798,0.2018,10.0675,6824.9854,0.5511,2.492,0.5454,7.7257,6722.9126,1.1475,2.4504
19.6831,44.3401,244.4672,398.7,21.6832,0.192,10.199,6726.8389,0.4593,2.2377,0.514,8.5148,6752.7495,1.5813,2.4708
19.6831,44.3401,332.8383,398.7,21.6888,0.2038,10.1381,6682.4771,0.6771,2.2192,0.4884,9.2705,6712.3135,1.4344,2.6353
19.6831,44.3401,835.8089,153.7,21.7402,0.194,10.1636,6849.3247,0.6822,2.4175,0.4806,9.3706,6794.7559,1.0301,2.6538
19.6831,39.4015,892.6484,153.7,21.7979,0.2018,10.036,6815.562,0.5421,2.2353,0.5257,8.6502,6789.2598,1.2711,2.8363
19.6831,29.5244,865.6466,153.7,21.7859,0.1979,9.93,6813.9922,0.4459,2.3056,0.4963,9.1979,6797.8965,1.6578,2.6997
19.6831,29.5244,302.7119,153.7,21.7728,0.194,9.9968,6730.3721,0.4565,2.4638,0.4982,9.402,6811.6367,1.4085,2.8556
19.6831,29.5244,1040.4334,153.7,21.7718,0.196,9.8947,6886.6201,0.5798,2.3248,0.5198,9.4059,6772.7715,1.3646,2.5851
19.6831,29.5244,1009.0255,153.7,21.8149,0.2058,10.0733,6688.3657,0.5146,2.3158,0.4629,10.3619,6851.2876,1.3088,2.951
19.6831,29.5244,277.6485,153.7,21.7999,0.194,10.0635,6667.1665,0.7902,2.4422,0.4354,10.9468,6851.2876,1.5707,2.7888
19.6831,29.5244,1012.8511,153.7,21.7877,0.2018,10.1028,6706.8174,0.8236,2.3853,0.4727,9.298,6794.7559,1.3944,2.8634
19.6831,29.5244,959.8983,153.7,21.8599,0.2077,10.038,6756.6753,0.6414,2.5313,0.5179,9.0938,6851.6807,1.6307,2.8697
19.6831,29.5244,924.1842,153.7,21.8619,0.2077,10.2441,6796.3262,0.9233,2.5211,0.4688,9.9143,6837.5474,1.553,3.0845
19.6831,29.5244,890.0669,153.7,21.8419,0.1979,9.8594,6680.5142,1.3359,2.6334,0.4767,10.3658,6853.251,1.2189,3.1889
19.6831,29.5244,287.3469,153.7,21.829,0.196,9.9987,6729.5869,1.3865,2.6436,0.5434,8.0319,6832.0513,1.1023,3.17
19.6831,29.5244,900.3278,153.7,21.8417,0.2077,9.9693,6829.3037,1.0081,2.5223,0.5414,7.7944,6848.9321,1.0328,3.2117
19.6831,29.5244,842.1116,153.7,21.9082,0.192,10.197,6724.876,1.2169,2.6616,0.4531,9.0271,6830.4805,1.0972,3.2725
19.6831,29.5244,854.1828,153.7,21.9006,0.2018,10.3089,6702.1064,1.1687,2.6773,0.512,8.7857,6855.6064,1.2974,3.128
19.6831,29.5244,853.5045,153.7,21.8772,0.2038,10.0714,6806.5332,1.6959,2.8089,0.5238,9.4059,6865.0283,1.3508,3.2132
19.6831,29.5244,308.3514,153.7,21.8611,0.192,10.0262,6710.7432,1.2162,2.7747,0.4767,9.983,6810.0669,1.3328,3.3035
19.6831,29.5244,1067.9536,153.7,21.8572,0.196,10.1636,6679.729,1.184,2.8536,0.4943,8.7503,6757.853,1.4521,3.439
19.6831,29.5244,990.9392,153.7,21.8914,0.2058,10.1067,6675.8032,1.6107,2.8838,0.5277,8.2105,6836.7622,1.2122,3.5096
19.6831,29.5244,303.0968,153.7,21.8621,0.2018,9.9006,6710.3506,1.6841,3.0978,0.4767,9.1331,6771.9863,1.3767,3.4802
19.6831,29.5244,943.3562,153.7,21.8559,0.2077,10.0733,6784.9414,1.6107,3.0468,0.4178,9.8476,6806.1406,1.4529,3.6007
19.6831,29.5244,855.0126,153.7,21.9134,0.194,10.1283,6742.9351,1.659,3.0609,0.4786,9.4747,6740.9722,1.2664,3.7032
19.6831,29.5244,775.4145,153.7,21.8898,0.192,10.1617,6749.2163,1.0968,3.1084,0.514,8.6542,6735.4761,1.226,3.7173
20.8735,29.5244,728.2211,153.7,21.8432,0.2038,9.9673,6779.0527,1.4737,3.2317,0.4472,9.7436,6719.7725,1.502,3.7562
20.8735,29.5244,728.5466,153.7,21.7843,0.2038,9.9987,6804.5703,1.8474,3.2073,0.4531,10.4659,6698.1807,1.3379,3.9002
20.8735,29.5244,798.0859,153.7,21.7256,0.196,9.9595,6720.9502,1.8431,3.2285,0.4492,10.9135,6725.2686,1.4266,3.9383
20.8735,29.5244,861.4586,153.7,21.683,0.1979,9.9968,6848.5396,1.8466,3.2678,0.4649,10.0243,6705.6392,1.3155,3.9591
20.8735,29.5244,983.3544,153.7,21.6525,0.2038,9.8633,6896.4346,1.9252,3.2603,0.5728,7.5255,6751.5718,1.5451,3.9976
20.8735,29.5244,951.5116,153.7,21.5983,0.2058,9.9713,6843.4355,2.0543,3.2839,0.4904,8.8917,6738.6167,1.6425,4.1099
20.8735,29.5244,1975.7286,153.7,21.4929,0.192,9.8555,6748.0386,2.0339,3.3934,0.4531,10.0184,6798.2891,1.5601,4.0149
20.8735,29.5244,2148.3511,162,21.1945,0.1901,9.8221,6683.2622,2.1136,3.2756,0.4531,10.5641,6707.9951,1.6205,4.1334
20.8735,33.1141,2775.1682,162,20.8891,0.2077,9.8319,6774.7344,1.9766,3.4178,0.3805,11.1176,6760.9937,1.107,4.0306
20.8735,40.2935,2170.0032,162,20.902,0.194,10.197,6738.2241,2.2596,3.3608,0.3922,11.4238,6803.7852,0.9759,4.186
